First Name,Last Name,League,Team Name,Team Nickname,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,Position,TPE
Jonathan,Huberdeau,National Hockey League,Florida,Panthers,9,15,15,18,16,13,17,1,1,16,16,16,16,19,14,6,16,16,19,18,16,8,18,14,16,12,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1702
Mike,Matheson,National Hockey League,Florida,Panthers,9,15,15,15,15,12,16,1,1,15,14,15,14,16,14,7,9,12,14,15,8,15,12,14,7,12,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,926
Frankie,Vatrano,National Hockey League,Florida,Panthers,9,14,15,15,14,13,16,1,1,13,14,15,13,14,15,6,12,17,14,15,17,7,15,14,11,15,14,8,13,13,1,1,1,1,1,1,1,1,1,1,1,Left Wing,981
Aleksander,Barkov,National Hockey League,Florida,Panthers,4,12,14,16,17,17,15,1,1,15,16,16,15,20,16,6,15,15,17,17,16,8,17,16,16,10,16,7,17,19,1,1,1,1,1,1,1,1,1,1,1,Center,1755
Jayce,Hawryluk,National Hockey League,Florida,Panthers,12,15,14,12,13,11,12,1,1,14,14,15,13,13,14,8,13,13,14,13,15,6,13,13,12,19,13,9,13,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,944
MacKenzie,Weegar,National Hockey League,Florida,Panthers,11,15,14,15,13,12,13,1,1,13,13,15,14,14,15,11,8,11,14,15,8,16,13,17,7,17,15,15,14,16,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1096
Noel,Acciari,National Hockey League,Florida,Panthers,6,13,16,13,14,15,16,1,1,13,14,15,14,13,15,9,13,13,12,14,14,6,12,16,14,17,15,8,13,15,1,1,1,1,1,1,1,1,1,1,1,Center,918
Sam,Montembeault,National Hockey League,Florida,Panthers,8,1,15,16,13,1,16,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,14,13,14,14,13,13,15,Goalie,581
Denis,Malgin,National Hockey League,Florida,Panthers,6,14,14,16,14,15,16,1,1,15,16,15,15,14,12,6,12,14,15,16,15,7,15,14,10,13,14,7,12,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,933
Nick,Bonino,National Hockey League,Nashville,Predators,7,15,15,16,14,15,15,1,1,13,14,16,14,16,14,6,14,13,15,15,15,6,15,15,16,11,14,9,15,15,1,1,1,1,1,1,1,1,1,1,1,Center,1066
Matt,Duchene,National Hockey League,Nashville,Predators,6,14,15,13,14,16,16,1,1,17,17,16,18,17,14,5,13,16,16,17,17,8,17,13,17,11,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,Center,1503
Dan,Hamhuis,National Hockey League,Nashville,Predators,7,14,15,16,14,14,16,1,1,13,15,15,13,15,15,7,9,10,14,14,5,15,11,16,7,12,16,14,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,907
Pekka,Rinne,National Hockey League,Nashville,Predators,8,1,14,13,14,1,14,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,14,15,16,17,17,16,16,12,16,Goalie,1053
Kyle,Turris,National Hockey League,Nashville,Predators,8,12,14,16,14,13,14,1,1,14,15,15,14,15,13,7,15,14,15,15,15,7,15,14,15,11,14,7,15,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,968
Yannick,Weber,National Hockey League,Nashville,Predators,8,14,14,15,14,14,15,1,1,14,14,15,14,14,13,6,8,12,13,15,6,17,11,15,7,15,14,11,14,14,1,1,1,1,1,1,1,1,1,1,1,Right Defender,852
Mattias,Ekholm,National Hockey League,Nashville,Predators,7,13,15,15,15,14,14,1,1,14,16,14,16,17,15,7,10,12,15,15,7,17,13,19,6,12,19,12,17,17,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1424
Ryan,Johansen,National Hockey League,Nashville,Predators,8,13,13,17,15,13,15,1,1,14,14,15,15,17,15,9,17,13,17,17,14,6,16,14,16,13,14,7,15,14,1,1,1,1,1,1,1,1,1,1,1,Center,1245
Roman,Josi,National Hockey League,Nashville,Predators,8,14,15,17,17,13,17,1,1,17,16,17,17,19,14,5,9,15,17,19,10,18,16,14,8,12,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1612
Craig,Smith,National Hockey League,Nashville,Predators,7,14,13,15,13,14,15,1,1,15,15,15,15,14,15,6,14,17,15,15,16,6,16,14,12,12,14,7,13,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1072
Ryan,Ellis,National Hockey League,Nashville,Predators,5,15,15,16,15,16,18,1,1,14,16,14,14,18,13,6,8,12,15,16,8,18,14,18,8,11,17,14,13,18,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1354
Matt,Irwin,National Hockey League,Nashville,Predators,8,14,15,14,13,13,14,1,1,12,14,15,13,12,15,8,8,12,14,13,6,15,11,15,6,17,15,14,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,884
Austin,Watson,National Hockey League,Nashville,Predators,16,15,15,13,14,5,12,1,1,14,12,14,14,13,15,17,16,14,13,12,15,6,13,14,17,17,14,9,14,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1207
Colton,Sissons,National Hockey League,Nashville,Predators,7,15,15,14,14,14,15,1,1,14,14,13,15,14,14,7,14,13,14,15,14,6,13,16,17,14,17,8,12,15,1,1,1,1,1,1,1,1,1,1,1,Center,1048
Rocco,Grimaldi,National Hockey League,Nashville,Predators,7,15,15,14,12,14,14,1,1,16,15,13,16,12,12,6,10,16,15,15,15,6,14,14,14,13,13,8,10,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,917
Mikael,Granlund,National Hockey League,Nashville,Predators,6,12,15,15,14,15,15,1,1,15,16,14,16,16,12,6,13,15,16,16,15,7,15,14,13,11,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1051
Calle,Järnkrok,National Hockey League,Nashville,Predators,6,13,15,16,13,16,17,1,1,15,15,14,15,16,12,6,11,13,14,15,15,7,15,14,15,12,15,7,14,16,1,1,1,1,1,1,1,1,1,1,1,Left Wing,976
Juuse,Saros,National Hockey League,Nashville,Predators,7,1,14,16,14,1,15,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,13,14,14,14,16,14,15,15,16,Goalie,721
Filip,Forsberg,National Hockey League,Nashville,Predators,8,14,17,17,15,13,16,1,1,15,17,16,15,16,15,6,15,17,16,17,18,8,17,14,10,13,15,7,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1427
Viktor,Arvidsson,National Hockey League,Nashville,Predators,8,16,17,15,13,13,17,1,1,16,16,15,16,15,13,6,13,18,15,15,18,8,16,12,10,11,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1238
Dante,Fabbro,National Hockey League,Nashville,Predators,9,14,14,16,13,13,14,1,1,15,15,13,16,15,13,6,8,13,15,15,8,16,14,14,7,11,14,13,13,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,911
Dustin,Byfuglien,National Hockey League,Winnipeg,Jets,13,16,13,15,16,8,10,1,1,13,12,17,15,16,19,10,13,14,17,15,6,19,15,17,7,14,15,12,15,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1502
Dmitry,Kulikov,National Hockey League,Winnipeg,Jets,8,14,15,15,13,14,16,1,1,15,15,14,15,14,14,7,9,11,13,14,5,17,10,15,6,14,15,14,16,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,956
Mark,Letestu,National Hockey League,Winnipeg,Jets,6,12,15,15,14,14,16,1,1,14,14,13,13,14,13,6,12,14,15,15,15,7,13,14,16,12,15,7,11,14,1,1,1,1,1,1,1,1,1,1,1,Center,823
Bryan,Little,National Hockey League,Winnipeg,Jets,7,14,16,15,14,15,14,1,1,14,15,16,14,15,13,6,15,13,15,16,15,7,15,14,17,12,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,Center,1066
Mathieu,Perreault,National Hockey League,Winnipeg,Jets,9,13,14,16,13,12,14,1,1,16,16,13,14,13,13,6,12,14,15,16,16,8,15,14,16,15,16,7,12,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1084
Luca,Sbisa,National Hockey League,Winnipeg,Jets,7,15,15,14,13,14,14,1,1,14,14,15,13,15,14,10,9,11,13,14,6,15,12,13,6,14,14,15,15,14,1,1,1,1,1,1,1,1,1,1,1,Left Defender,842
Blake,Wheeler,National Hockey League,Winnipeg,Jets,8,14,15,18,17,14,17,1,1,14,13,16,15,16,17,7,17,16,19,16,16,5,18,13,11,12,14,7,16,15,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1451
Mark,Scheifele,National Hockey League,Winnipeg,Jets,8,15,15,17,17,14,18,1,1,15,16,17,14,18,16,6,16,16,16,17,17,9,18,14,14,12,14,7,15,15,1,1,1,1,1,1,1,1,1,1,1,Center,1532
Gabriel,Bourque,National Hockey League,Winnipeg,Jets,7,16,16,14,14,15,14,1,1,15,15,14,15,13,14,6,11,11,13,14,14,6,12,14,9,17,14,9,14,15,1,1,1,1,1,1,1,1,1,1,1,Right Wing,896
Laurent,Brossoit,National Hockey League,Winnipeg,Jets,8,1,14,14,13,1,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,15,14,15,15,15,13,14,14,14,Goalie,656
Adam,Lowry,National Hockey League,Winnipeg,Jets,9,13,15,13,15,12,11,1,1,13,12,14,13,13,17,8,17,13,14,13,15,6,13,17,18,16,16,8,14,16,1,1,1,1,1,1,1,1,1,1,1,Center,1199
Josh,Morrissey,National Hockey League,Winnipeg,Jets,8,14,14,15,16,14,16,1,1,16,16,15,15,16,13,6,9,11,15,16,8,16,13,17,6,13,16,15,15,17,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1215
Nathan,Beaulieu,National Hockey League,Winnipeg,Jets,11,15,14,15,13,11,16,1,1,15,15,14,15,14,15,11,9,12,14,14,6,15,11,14,7,13,12,13,14,14,1,1,1,1,1,1,1,1,1,1,1,Left Defender,854
Logan,Shaw,National Hockey League,Winnipeg,Jets,7,13,14,14,12,13,14,1,1,13,12,15,13,14,15,6,15,13,13,14,13,7,13,14,11,15,14,8,15,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,802
Anthony,Bitetto,National Hockey League,Winnipeg,Jets,11,15,15,15,13,12,16,1,1,13,14,15,14,14,15,8,8,10,12,14,5,15,10,13,8,17,15,14,15,14,1,1,1,1,1,1,1,1,1,1,1,Left Defender,888
Connor,Hellebuyck,National Hockey League,Winnipeg,Jets,8,1,14,14,14,1,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,16,16,16,16,16,14,15,14,16,Goalie,1001
Tucker,Poolman,National Hockey League,Winnipeg,Jets,6,12,14,14,13,15,14,1,1,15,13,16,13,15,15,6,10,12,15,15,8,16,13,14,6,13,14,12,15,13,1,1,1,1,1,1,1,1,1,1,1,Right Defender,874
Andrew,Copp,National Hockey League,Winnipeg,Jets,6,14,15,14,15,15,13,1,1,14,13,14,13,13,15,6,14,13,15,14,15,6,14,15,16,14,16,8,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,979
Neal,Pionk,National Hockey League,Winnipeg,Jets,8,14,15,16,14,15,16,1,1,14,15,15,14,16,13,9,9,11,15,16,7,16,13,14,6,14,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,983
Nick,Shore,National Hockey League,Winnipeg,Jets,7,14,15,15,13,14,14,1,1,13,13,15,13,13,13,6,14,12,13,14,13,6,13,15,15,13,15,7,13,15,1,1,1,1,1,1,1,1,1,1,1,Center,785
David,Gustafsson,National Hockey League,Winnipeg,Jets,8,14,15,15,13,14,14,1,1,14,14,15,13,13,14,7,14,12,14,14,13,5,12,14,15,12,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,Center,801
Nikolaj,Ehlers,National Hockey League,Winnipeg,Jets,7,14,13,15,14,14,15,1,1,17,16,14,17,15,13,7,14,17,15,16,17,8,16,15,12,11,15,7,13,15,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1258
Patrik,Laine,National Hockey League,Winnipeg,Jets,9,16,16,16,14,15,17,1,1,16,16,17,16,18,16,6,18,19,17,18,19,8,18,15,9,13,15,7,16,16,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1984
Jack,Roslovic,National Hockey League,Winnipeg,Jets,4,14,13,16,12,18,15,1,1,16,16,13,15,13,13,6,13,13,15,16,15,7,15,15,11,12,14,7,13,16,1,1,1,1,1,1,1,1,1,1,1,Right Wing,973
Carl,Dahlström,National Hockey League,Winnipeg,Jets,4,15,14,16,12,16,16,1,1,13,15,16,13,15,15,7,10,11,14,14,5,15,11,14,7,12,14,11,15,14,1,1,1,1,1,1,1,1,1,1,1,Left Defender,829
Kyle,Connor,National Hockey League,Winnipeg,Jets,7,15,15,16,13,17,18,1,1,17,16,16,16,16,13,6,14,17,15,17,18,8,16,13,11,10,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1334
Mason,Appleton,National Hockey League,Winnipeg,Jets,7,13,12,13,13,13,13,1,1,14,13,15,14,13,14,7,14,13,16,15,15,7,14,12,10,14,14,8,12,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,830
Brandon,Dubinsky,National Hockey League,Columbus,Blue Jackets,8,14,15,14,15,12,10,1,1,12,12,14,13,14,15,9,16,13,13,13,14,6,13,15,17,16,15,8,14,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,961
Nick,Foligno,National Hockey League,Columbus,Blue Jackets,12,14,17,14,17,13,15,1,1,14,13,15,14,15,15,8,16,14,14,15,14,6,14,16,14,16,16,8,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1130
Nathan,Gerbe,National Hockey League,Columbus,Blue Jackets,10,13,15,15,13,12,13,1,1,16,17,14,16,14,10,7,9,14,15,16,15,7,15,14,12,10,14,6,9,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,946
Cam,Atkinson,National Hockey League,Columbus,Blue Jackets,6,15,17,14,16,15,16,1,1,17,16,15,16,18,12,6,11,18,15,17,18,8,16,12,8,11,15,7,12,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1336
Gustav,Nyquist,National Hockey League,Columbus,Blue Jackets,6,14,15,16,13,15,16,1,1,16,16,15,15,17,13,6,13,16,16,17,16,7,15,14,14,12,13,7,14,15,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1205
David,Savard,National Hockey League,Columbus,Blue Jackets,7,15,13,14,14,14,11,1,1,13,15,15,13,15,16,6,9,12,13,14,7,16,11,16,6,14,16,15,15,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1008
Riley,Nash,National Hockey League,Columbus,Blue Jackets,7,14,14,15,14,14,12,1,1,14,14,12,14,13,14,7,12,13,14,13,14,6,13,17,13,13,18,8,14,16,1,1,1,1,1,1,1,1,1,1,1,Center,960
Josh,Anderson,National Hockey League,Columbus,Blue Jackets,10,15,14,14,13,12,15,1,1,15,14,16,16,15,16,9,16,16,14,14,15,5,15,14,9,15,15,7,15,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1175
Scott,Harrington,National Hockey League,Columbus,Blue Jackets,7,14,15,16,14,15,17,1,1,13,15,15,13,14,15,7,9,11,14,13,6,14,12,14,8,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,836
Boone,Jenner,National Hockey League,Columbus,Blue Jackets,8,16,15,15,16,12,13,1,1,14,13,15,13,15,16,6,16,16,14,14,15,6,14,14,17,16,14,9,13,14,1,1,1,1,1,1,1,1,1,1,1,Center,1154
Ryan,Murray,National Hockey League,Columbus,Blue Jackets,6,15,14,15,14,15,14,1,1,15,15,15,14,16,15,6,8,10,15,14,5,16,13,15,8,11,17,15,15,16,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1078
Seth,Jones,National Hockey League,Columbus,Blue Jackets,7,16,16,15,15,15,14,1,1,16,16,17,17,18,16,6,10,13,16,17,8,17,15,18,6,13,18,14,16,18,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1754
Oliver,Bjorkstrand,National Hockey League,Columbus,Blue Jackets,4,14,15,16,13,17,18,1,1,14,14,15,14,16,12,6,14,16,15,16,17,8,15,15,9,12,14,7,14,13,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1027
Alexandre,Texier,National Hockey League,Columbus,Blue Jackets,7,13,14,16,13,14,16,1,1,15,15,14,17,15,12,6,14,14,14,15,15,7,15,12,12,12,14,7,13,13,1,1,1,1,1,1,1,1,1,1,1,Left Wing,902
Emil,Bemström,National Hockey League,Columbus,Blue Jackets,8,14,14,15,12,14,15,1,1,15,16,14,14,14,11,6,12,15,13,15,15,8,15,12,12,12,13,6,12,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,826
Elvis,Merzlikins,National Hockey League,Columbus,Blue Jackets,9,1,16,15,14,1,16,16,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,14,15,15,13,13,14,15,15,14,Goalie,726
Dean,Kukan,National Hockey League,Columbus,Blue Jackets,7,14,14,15,13,14,14,1,1,13,14,15,14,13,15,6,8,10,14,14,5,14,13,16,8,12,16,14,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,877
Joonas,Korpisalo,National Hockey League,Columbus,Blue Jackets,8,1,15,16,14,1,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,14,15,15,14,15,14,15,15,15,Goalie,796
Vladislav,Gavrikov,National Hockey League,Columbus,Blue Jackets,7,15,15,15,13,15,15,1,1,13,13,16,14,16,15,7,8,11,13,13,7,15,13,15,7,15,14,13,16,16,1,1,1,1,1,1,1,1,1,1,1,Left Defender,956
Alexander,Wennberg,National Hockey League,Columbus,Blue Jackets,6,13,14,17,14,15,15,1,1,15,15,15,15,16,14,6,14,11,16,17,12,5,14,13,13,11,15,7,14,15,1,1,1,1,1,1,1,1,1,1,1,Center,986
Markus,Nutivaara,National Hockey League,Columbus,Blue Jackets,5,13,15,15,14,16,16,1,1,15,15,14,15,16,14,6,8,12,14,15,7,15,13,15,7,13,13,13,14,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,886
Sonny,Milano,National Hockey League,Columbus,Blue Jackets,6,13,13,14,12,15,15,1,1,16,14,13,15,13,13,6,14,15,16,16,16,7,15,12,10,12,13,6,13,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,915
Eric,Robinson,National Hockey League,Columbus,Blue Jackets,8,15,15,13,14,12,14,1,1,13,13,15,14,14,15,10,15,14,12,13,15,6,13,15,11,16,14,6,15,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,925
Zach,Werenski,National Hockey League,Columbus,Blue Jackets,7,14,16,16,14,15,18,1,1,15,16,18,16,19,16,6,8,15,16,18,11,17,15,14,7,13,14,12,15,15,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1472
Pierre-Luc,Dubois,National Hockey League,Columbus,Blue Jackets,9,16,16,17,14,12,18,1,1,17,16,18,17,18,17,7,16,16,17,17,17,8,17,14,11,14,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,Center,1685
Devan,Dubnyk,National Hockey League,Minnesota,Wild,8,1,15,11,12,1,11,16,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,15,16,16,15,16,15,15,14,14,14,Goalie,1001
Mikko,Koivu,National Hockey League,Minnesota,Wild,8,12,14,15,17,13,13,1,1,13,13,14,14,15,16,6,15,14,15,15,14,5,15,18,16,11,18,7,15,18,1,1,1,1,1,1,1,1,1,1,1,Center,1285
Zach,Parise,National Hockey League,Minnesota,Wild,7,14,17,15,16,14,14,1,1,14,13,14,15,15,14,6,13,17,15,16,17,8,16,14,12,12,14,8,14,16,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1107
Jared,Spurgeon,National Hockey League,Minnesota,Wild,5,15,15,15,15,16,14,1,1,16,16,13,16,18,11,6,7,12,15,15,9,15,13,18,7,12,20,14,15,19,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1469
Eric,Staal,National Hockey League,Minnesota,Wild,8,13,13,15,15,13,14,1,1,14,13,15,14,16,17,6,17,16,16,16,17,8,16,14,15,11,14,7,15,15,1,1,1,1,1,1,1,1,1,1,1,Center,1282
Alex,Stalock,National Hockey League,Minnesota,Wild,7,1,16,16,13,1,16,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,14,16,16,13,14,13,15,Goalie,616
Ryan,Suter,National Hockey League,Minnesota,Wild,7,15,17,16,16,14,15,1,1,14,15,17,14,21,15,7,9,11,15,17,6,18,13,18,7,12,16,12,17,18,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1586
Mats,Zuccarello,National Hockey League,Minnesota,Wild,9,16,17,17,15,14,17,1,1,15,17,15,16,17,11,6,11,14,17,16,15,7,16,14,10,12,14,8,12,15,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1161
Marcus,Foligno,National Hockey League,Minnesota,Wild,12,15,13,13,15,9,11,1,1,13,12,13,13,12,17,14,16,13,13,12,14,6,14,18,11,17,16,8,14,16,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1148
Matt,Dumba,National Hockey League,Minnesota,Wild,10,15,14,13,13,13,14,1,1,16,17,16,16,18,14,7,9,13,15,16,11,18,14,15,7,14,15,12,14,16,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1364
Victor,Rask,National Hockey League,Minnesota,Wild,6,12,14,14,13,16,15,1,1,13,14,15,13,14,15,6,12,14,14,15,14,6,14,13,16,13,14,7,13,13,1,1,1,1,1,1,1,1,1,1,1,Center,831
Ryan,Hartman,National Hockey League,Minnesota,Wild,12,16,15,14,14,8,15,1,1,13,14,15,14,14,15,9,14,15,14,14,15,6,14,13,12,15,14,7,14,13,1,1,1,1,1,1,1,1,1,1,1,Right Wing,957
Nick,Seeler,National Hockey League,Minnesota,Wild,13,17,17,16,14,6,16,1,1,13,13,16,12,14,15,14,8,10,13,13,5,14,11,15,7,14,15,17,14,13,1,1,1,1,1,1,1,1,1,1,1,Left Defender,965
Brad,Hunt,National Hockey League,Minnesota,Wild,6,12,15,16,14,16,16,1,1,16,16,14,15,16,12,6,7,14,15,17,10,16,14,15,7,11,15,12,12,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,1024
Jason,Zucker,National Hockey League,Minnesota,Wild,8,16,16,14,14,13,16,1,1,18,15,13,17,16,13,6,13,17,15,14,17,7,16,15,8,13,13,7,15,16,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1288
Jonas,Brodin,National Hockey League,Minnesota,Wild,7,14,15,17,14,15,16,1,1,16,16,16,18,16,13,6,8,11,13,14,6,14,11,15,7,11,19,15,15,16,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1212
Greg,Pateryn,National Hockey League,Minnesota,Wild,8,15,15,15,14,12,14,1,1,12,13,16,12,15,16,9,8,11,12,12,5,14,10,16,6,16,16,15,15,15,1,1,1,1,1,1,1,1,1,1,1,Right Defender,946
Ryan,Donato,National Hockey League,Minnesota,Wild,6,14,14,14,14,17,14,1,1,15,15,14,15,15,13,5,12,16,15,16,16,7,15,13,13,11,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,993
Kevin,Fiala,National Hockey League,Minnesota,Wild,7,15,16,15,14,14,16,1,1,16,15,14,16,16,13,6,13,16,15,16,15,7,15,14,11,11,13,7,13,14,1,1,1,1,1,1,1,1,1,1,1,Right Wing,1037
Jordan,Greenway,National Hockey League,Minnesota,Wild,7,14,14,14,13,14,13,1,1,14,12,16,15,14,16,9,17,13,14,14,15,7,13,15,10,13,13,7,16,14,1,1,1,1,1,1,1,1,1,1,1,Left Wing,1000
Carson,Soucy,National Hockey League,Minnesota,Wild,12,16,15,14,14,13,15,1,1,13,13,16,14,16,17,8,10,10,13,13,6,15,11,15,8,15,15,14,17,14,1,1,1,1,1,1,1,1,1,1,1,Left Defender,1057
Joel,Eriksson Ek,National Hockey League,Minnesota,Wild,7,12,14,14,13,14,12,1,1,14,13,13,14,13,15,6,14,15,13,14,14,5,13,16,12,16,15,8,13,14,1,1,1,1,1,1,1,1,1,1,1,Center,873
Luke,Kunin,National Hockey League,Minnesota,Wild,8,15,15,14,14,14,15,1,1,15,15,14,15,14,13,9,13,14,14,14,14,7,13,14,12,14,15,8,13,12,1,1,1,1,1,1,1,1,1,1,1,Center,862
Liam,Van Loon,Ontario Hockey League,Hamilton,Bulldogs,11,13,9,10,9,12,10,1,1,12,11,11,12,10,10,6,11,12,11,13,12,4,12,10,9,10,11,6,12,10,1,1,1,1,1,1,1,1,1,1,1,Left Wing,356
Tag,Bertuzzi,Ontario Hockey League,Hamilton,Bulldogs,12,14,11,13,12,9,10,1,1,12,11,13,13,12,13,9,13,13,11,14,13,5,12,11,12,13,11,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,541
Matthew,Guglietti,Ontario Hockey League,Hamilton,Bulldogs,10,12,12,12,12,11,12,1,1,7,7,7,8,8,7,2,9,9,9,10,9,1,9,8,6,9,10,3,9,9,1,1,1,1,1,1,1,1,1,1,1,Left Wing,122
Jan,Jeník,Ontario Hockey League,Hamilton,Bulldogs,11,13,12,14,11,13,13,1,1,15,15,13,15,13,11,6,13,14,14,15,14,6,14,11,13,13,13,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,735
Kade,Landry,Ontario Hockey League,Hamilton,Bulldogs,11,12,12,13,13,12,12,1,1,12,13,13,12,12,13,7,6,11,14,13,8,14,14,10,6,12,12,10,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,507
Issac,Nurse,Ontario Hockey League,Hamilton,Bulldogs,8,11,11,12,11,12,12,1,1,13,13,12,12,11,11,6,11,12,12,13,11,5,12,11,10,10,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,388
Bradey,Johnson,Ontario Hockey League,Hamilton,Bulldogs,6,11,12,12,10,14,11,1,1,12,11,12,12,10,12,5,12,11,12,13,10,4,12,11,13,9,11,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,379
Jake,Gravelle,Ontario Hockey League,Hamilton,Bulldogs,14,14,12,9,9,10,10,1,1,11,11,12,11,11,11,9,6,9,10,11,6,13,10,12,5,12,10,10,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Defender,384
Jake,Murray,Ontario Hockey League,Hamilton,Bulldogs,10,11,10,12,10,12,10,1,1,12,13,11,11,10,10,6,11,11,13,13,12,4,13,9,12,9,12,6,12,10,1,1,1,1,1,1,1,1,1,1,1,Center,375
James,Waldron,Ontario Hockey League,Hamilton,Bulldogs,8,10,9,10,9,9,9,1,1,10,12,10,11,9,9,4,11,10,10,11,11,3,11,11,11,9,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Center,263
Nathan,Staios,Ontario Hockey League,Hamilton,Bulldogs,11,13,12,12,12,12,13,1,1,13,14,12,13,11,10,8,6,10,12,13,7,14,13,11,7,11,13,10,11,13,1,1,1,1,1,1,1,1,1,1,1,Left Defender,472
